gesture,state,confidence,rms,std,zc,wl,gsr,timestamp
Open,Relaxed,0.788010983812012,0.10893123877932948,0.10891056258310654,117.0,28.786322002198965,0.1491990139740666,1761109506.214932
Open,Relaxed,0.6522204562998773,0.11513724216543653,0.11512987981477134,120.0,30.649475775232776,0.13710888909996888,1761109506.214983
Open,Relaxed,0.7946554600074359,0.11315870746530217,0.11230389516804216,112.0,30.579204151947636,0.12090350017831428,1761109506.215032
Open,Relaxed,0.6644592905072289,0.11547895591747798,0.11547772427713117,124.0,32.42057101967218,0.1574931652904319,1761109506.215082
Open,Relaxed,0.6098724947853361,0.11344903113157262,0.11342261097854127,115.0,30.10303841196223,0.15101786566722777,1761109506.215132
Open,Relaxed,0.8001949473256783,0.10910840452071852,0.10901468769716056,104.0,28.045547195682303,0.1678893230172775,1761109506.215182
Open,Relaxed,0.8271295194699002,0.10819559814276208,0.10819295698470965,106.0,27.775818891164235,0.14907192400928745,1761109506.215231
Open,Relaxed,0.7651591024462732,0.10811133425534457,0.10753677177531687,114.0,28.283317182603394,0.1338216548535719,1761109506.215281
Open,Relaxed,0.839925733498452,0.11200732023990771,0.11200653825815535,106.0,29.351971655794195,0.16910617110758075,1761109506.2153301
Open,Relaxed,0.6075235033276408,0.11571135290610693,0.1156889039430803,104.0,28.474730842910013,0.1434752816570376,1761109506.21538
Open,Relaxed,0.7761817725531908,0.10639866469303934,0.10561589379840243,107.0,27.98564654113388,0.1366369429465899,1761109506.215429
Open,Relaxed,0.7883014460769764,0.10635378500669257,0.10576077096985753,108.0,27.393706256471873,0.19141597888253378,1761109506.215478
Open,Relaxed,0.8427759223371745,0.11179545480047995,0.11173292421962608,126.0,29.840077448252416,0.19775688224120763,1761109506.215528
Open,Relaxed,0.6288581973072753,0.10677822807008672,0.10641027739229923,126.0,30.338391497780236,0.11501705066880119,1761109506.2155762
Open,Relaxed,0.7553081592799318,0.1100828587706329,0.11007135358597801,109.0,29.181268078376625,0.1534523220910386,1761109506.215625
Open,Relaxed,0.7267663342972019,0.11409888840190853,0.11408924028281625,120.0,30.651160815373075,0.14177947432886054,1761109506.2156749
Open,Relaxed,0.6108887034130263,0.11162590109239784,0.11157626760642045,114.0,29.844127340376446,0.14851481645916845,1761109506.215724
Open,Relaxed,0.6579014502949639,0.11518933777660628,0.11456798831753044,102.0,29.16649217439341,0.15539123250525266,1761109506.2157729
Open,Relaxed,0.6109217795877686,0.10794612407137696,0.1079436259270396,109.0,26.216708436923696,0.15532109817343387,1761109506.215822
Open,Relaxed,0.6477425193773946,0.1123966578179712,0.11193433963996115,101.0,28.53518058183182,0.12192725745432373,1761109506.2158751
Open,Relaxed,0.8208649564780567,0.11336037585193084,0.11307376781994487,112.0,29.19482606694646,0.1238733527239752,1761109506.215925
Open,Relaxed,0.7855567416429601,0.11081814413965262,0.11080668002605581,129.0,31.46266664894015,0.1423752984135796,1761109506.2159739
Open,Relaxed,0.7734027608822662,0.109747812512188,0.10974776291502177,116.0,29.420981480739464,0.1924241243726869,1761109506.2160242
Open,Relaxed,0.8546213772980323,0.11318351850253765,0.11286762083192464,120.0,30.131998034119782,0.13674376140844882,1761109506.216073
Open,Relaxed,0.6050724916498958,0.12343574314554576,0.1229866995671653,120.0,33.21443843388418,0.13805393971433055,1761109506.2161238
Open,Relaxed,0.670184239581201,0.10741015545015871,0.10649257766410583,104.0,27.725133601879648,0.15856651269852778,1761109506.216176
Open,Relaxed,0.7511807710882111,0.108674430086668,0.10848295892091553,113.0,29.903495148294933,0.16165789476413314,1761109506.216225
Open,Relaxed,0.8294445760629718,0.11914452043281833,0.11910275751046837,107.0,30.85118278572824,0.16001812315416453,1761109506.216274
Open,Relaxed,0.6438355957397606,0.10013814070344615,0.10010100806604906,118.0,27.915346241037064,0.17536752679470757,1761109506.216324
Open,Relaxed,0.7781241387118691,0.1128130403209128,0.11281282434196489,109.0,30.059487706676116,0.14193518255800572,1761109506.216373
Open,Relaxed,0.6584395421473057,0.11979048506557237,0.11978248256818551,89.0,29.351366953309487,0.13161033711174036,1761109506.2164228
Open,Relaxed,0.7055615715105473,0.11051237585133292,0.11047235465981868,120.0,30.07055263848472,0.1443626277170113,1761109506.216473
Open,Relaxed,0.710481933929861,0.10221649121058542,0.10207663955468722,108.0,25.91566820788011,0.12397204053833011,1761109506.216522
Open,Relaxed,0.7085360966919746,0.11082861460564607,0.11065535454659213,93.0,25.11283718893517,0.13430181391527563,1761109506.2165718
Open,Relaxed,0.6112992996771254,0.1108891360835829,0.1096648608655515,110.0,27.683086725488067,0.1502161036441842,1761109506.216625
Open,Relaxed,0.8554104866198423,0.11105534914472805,0.11095913357577465,112.0,27.92520409464983,0.13640507609603522,1761109506.216675
Open,Relaxed,0.829953608054209,0.10702053205389661,0.10677437072654117,107.0,26.989571132166095,0.13462445106817472,1761109506.216725
Open,Focused,0.88409099064123,0.10055631797751759,0.10033240413128397,131.0,29.49718395551587,0.19340645845227733,1761109506.216775
Open,Focused,0.8876351636379592,0.10167719697300517,0.10160020028572612,111.0,25.720569649468743,0.2758004866408058,1761109506.2168262
Open,Focused,0.6520259263628074,0.1112315460352826,0.11122801792782822,117.0,29.587973900383094,0.2272311547545406,1761109506.216876
Open,Focused,0.7931406375722534,0.11141791483987194,0.11132498220880704,101.0,29.64171394177648,0.24832451768646102,1761109506.216925
Open,Focused,0.7093735152237012,0.11377580527013521,0.11375856841333688,102.0,28.072871602499596,0.2458631633627346,1761109506.2169752
Open,Focused,0.8915317832028209,0.11911998705269884,0.1190407234856428,110.0,30.80375459135081,0.2735903368017168,1761109506.217024
Open,Focused,0.7888649071679554,0.11160742287763298,0.11160705711022677,122.0,32.0166705358818,0.22758368404755386,1761109506.217073
Open,Focused,0.7062966831047437,0.11349580991635033,0.11348020597782753,112.0,30.1516884349787,0.2643323803117379,1761109506.217122
Open,Focused,0.8548629647997487,0.11256032365775213,0.11234612261770688,123.0,31.53111575061424,0.23461503422710497,1761109506.217171
Open,Focused,0.8295610924107688,0.1125719103330691,0.11153456719005102,105.0,29.111977883400517,0.25686541207414537,1761109506.217221
Open,Focused,0.6989681909186958,0.10857681947068677,0.10857485026936198,110.0,27.182810602296726,0.25107680305664193,1761109506.217269
Open,Focused,0.8577184725039179,0.11200217579206051,0.11149138331943648,106.0,28.565928077869437,0.2296153949994486,1761109506.217319
Open,Focused,0.7358386323634588,0.1115382835652568,0.11113876104358067,108.0,28.963468557507476,0.24395826891749722,1761109506.2173681
Open,Focused,0.8128981035006622,0.11269800006389387,0.11265155958135199,120.0,30.0020323077444,0.2623367939000073,1761109506.217417
Open,Focused,0.6845060355781104,0.11185407680971557,0.11184433061203364,112.0,29.78956993365866,0.24310026276208577,1761109506.2174778
Open,Focused,0.6401827555853463,0.11297130829548306,0.11280772052990527,117.0,28.521689920394817,0.28006655426877924,1761109506.217637
Open,Focused,0.7008743309141696,0.11095557247706102,0.1109459785427936,123.0,28.984257881205238,0.2231064127419268,1761109506.217706
Open,Focused,0.8924465169545,0.11834290091481145,0.11828838796003055,117.0,30.692069959032743,0.21064578820716054,1761109506.21776
Open,Focused,0.7471261051409507,0.10522123734453426,0.10500415613618606,101.0,25.649377761791524,0.2766120910982295,1761109506.217814
Open,Focused,0.619598911097195,0.10744311302310747,0.10695488750044388,116.0,28.644063023262056,0.29202885579558613,1761109506.217867
Open,Focused,0.7098402499077887,0.10100582960632723,0.10100582426266297,105.0,27.22375945828969,0.2713607928931465,1761109506.217951
Open,Focused,0.8203294575861347,0.10297297634421994,0.1029685163732611,116.0,28.206384606470984,0.22385138461452767,1761109506.218009
Open,Focused,0.6566430583725338,0.10688977172155309,0.1066700210621828,112.0,27.786109878665577,0.24998071543821973,1761109506.218061
Open,Focused,0.8888185272761432,0.11186153177637369,0.11186150400343955,113.0,29.10327348299312,0.24066596545621857,1761109506.218116
Open,Focused,0.7621832281511568,0.12102229551156184,0.12102178299253591,115.0,32.8138735962162,0.20574958063642587,1761109506.218166
Open,Focused,0.6692960806444617,0.11903732501276505,0.11899642038810056,115.0,31.956830292757903,0.26387891146547865,1761109506.218218
Open,Focused,0.6987460433340258,0.10590562399577326,0.10582133917364527,123.0,29.204185216589387,0.2217706766102935,1761109506.218268
Open,Focused,0.6327299557735372,0.11489094333302868,0.11465958123402427,100.0,29.067475379182415,0.23567675188048495,1761109506.218317
Open,Focused,0.8501127839326276,0.11096015504937404,0.11072858410995338,118.0,30.044312032281027,0.21600123194367088,1761109506.218366
Open,Focused,0.7363475602829589,0.10156385360856396,0.1012284530376022,125.0,27.761023074395062,0.24644012180637337,1761109506.218415
Open,Focused,0.8248799964206815,0.10994356718395457,0.10991406040662659,116.0,29.061035463716216,0.2521329638823876,1761109506.218464
Open,Focused,0.6664247742117607,0.1082155827223465,0.10820907543712914,122.0,28.3830252976743,0.23056522991728137,1761109506.218513
Open,Focused,0.7233629134949994,0.1213115426847471,0.1211892602591829,110.0,31.98305409848954,0.25717048642981677,1761109506.218563
Open,Focused,0.8085525246291939,0.1079595295056802,0.10750053970396274,109.0,27.41801827862852,0.24550584265163178,1761109506.218614
Open,Focused,0.6716153615206377,0.10702280869165696,0.10699794080724309,114.0,28.733358386041658,0.25054731790586254,1761109506.218664
Open,Focused,0.8286879577394345,0.10963309609476427,0.10851213532495911,112.0,26.96084905134884,0.23581492758511993,1761109506.218713
Open,Focused,0.6014708500726206,0.11180541464246228,0.11176025390245214,119.0,30.00425616918794,0.22743661895434178,1761109506.218763
Open,Focused,0.7375706754268893,0.11060102395085149,0.11060092714950333,125.0,30.32915125679947,0.25284196369189565,1761109506.218813
Open,Focused,0.658448035639381,0.11878923097825546,0.118785438646374,110.0,31.455560215033035,0.23553636067613137,1761109506.218862
Open,Focused,0.8162587314085878,0.10793130277396813,0.10773203755429286,100.0,27.91082800248296,0.25922628612859033,1761109506.218911
Open,Focused,0.7716506809660816,0.10529611575062345,0.1051829670686597,110.0,26.96907413073732,0.24233264239913138,1761109506.218961
Open,Focused,0.8434258365943726,0.10637785786238665,0.10626612933371753,117.0,27.86282173977729,0.2582188427212522,1761109506.21901
Open,Focused,0.7166553755813421,0.1134744590627384,0.11345707717832261,97.0,27.583114205559646,0.2675764399657477,1761109506.219059
Open,Focused,0.8882945380166769,0.10561718406741816,0.10438731908963143,122.0,28.845290846259484,0.28310426439717734,1761109506.219108
Open,Focused,0.6181216557013955,0.10872569965612043,0.10870948724017415,111.0,28.821103530203153,0.2308515249066691,1761109506.219158
Open,Focused,0.741003379419886,0.11727859573683116,0.11644948320286491,113.0,30.834269185260318,0.20745763209949408,1761109506.2192068
Open,Focused,0.6010075715776886,0.11643236513183434,0.11625298416738317,109.0,31.80705550777869,0.2201354827649179,1761109506.2192562
Open,Focused,0.8502288924515855,0.11540715288249491,0.115159441886932,121.0,29.257904113136696,0.22307729092425047,1761109506.219305
Open,Focused,0.6692984047166506,0.11525117360439312,0.11523886069502565,93.0,27.661747089669372,0.2574065920220998,1761109506.2193542
Open,Focused,0.6663959596077217,0.1107474529216933,0.11067945424972155,117.0,30.785026107530868,0.24104462411688188,1761109506.219403
Open,Stressed,0.8234527787273604,0.11826364757035766,0.11824672400458686,105.0,29.441984460417217,0.4510330250682407,1761109506.219452
Open,Stressed,0.8375715647035206,0.10735122057708275,0.10681382345531622,108.0,26.957353963709608,0.41077579857148394,1761109506.219501
Open,Stressed,0.6320902960885367,0.11344747460846517,0.11332241463548398,103.0,28.7983309334331,0.4661015311693967,1761109506.21955
Open,Stressed,0.7530469994787768,0.12090124555047135,0.12089369203331665,108.0,30.600804841825692,0.42728650701633863,1761109506.219599
Open,Stressed,0.737232716921982,0.10892660959623382,0.10873832211197323,101.0,27.73069253848343,0.4497531017079516,1761109506.219647
Open,Stressed,0.8645341004189135,0.11616271882849478,0.11613973237282213,101.0,29.009154005165733,0.44882920905916746,1761109506.219697
Open,Stressed,0.8492404044044427,0.11994064843288992,0.11991073762827319,112.0,31.377116463790916,0.4649249974681627,1761109506.219746
Open,Stressed,0.8358948433045303,0.12004288590322439,0.11990606665821198,125.0,33.62243177864201,0.4519446319980436,1761109506.219795
Open,Stressed,0.7442309943968872,0.10569421489818523,0.10557141903580351,110.0,28.458686623787937,0.4747369017320137,1761109506.219844
Open,Stressed,0.816380211970392,0.11799700951436441,0.1179347246137481,120.0,33.06531904378858,0.43168825917596565,1761109506.219894
Open,Stressed,0.6394213857043503,0.11470168833382545,0.1146999490512589,100.0,28.954489284534084,0.41918796580206863,1761109506.2199428
Open,Stressed,0.6340859903634196,0.11234316104832016,0.11204744025071121,107.0,29.766901532897183,0.43715962738411207,1761109506.2199922
Open,Stressed,0.8672555846802878,0.11986264277460804,0.1196648435856772,105.0,29.151882347790927,0.4898885317395066,1761109506.220042
Open,Stressed,0.8724434565726482,0.11209772682715727,0.11209662062953543,116.0,29.044544382700387,0.45288813570885555,1761109506.2200909
Open,Stressed,0.6390694043487875,0.10816850717612918,0.10796720651804038,117.0,28.796699288074908,0.4700809829289403,1761109506.220139
Open,Stressed,0.8783029783696128,0.10789901546102632,0.10750751778005324,99.0,28.490677410115318,0.4081774057669169,1761109506.2201889
Open,Stressed,0.6727547867307072,0.11398367340433749,0.11395083883483836,119.0,30.995275284519202,0.4344257604151859,1761109506.2202399
Open,Stressed,0.8586537733906945,0.10357093145796378,0.10354080633665459,112.0,25.896559611520793,0.4471961150495908,1761109506.220289
Open,Stressed,0.6941848372693065,0.11739472626771459,0.11739471688892596,115.0,32.6043011877954,0.44230660530562627,1761109506.220339
Open,Stressed,0.6355913796504141,0.11342402579170871,0.1134227802531218,115.0,29.925395062987008,0.41065397601952563,1761109506.2203891
Open,Stressed,0.8209974652922774,0.11139989356623774,0.10984805014994678,118.0,29.587371655003277,0.4390738931797112,1761109506.220437
Open,Stressed,0.8770417245549021,0.11663467403683327,0.1166255840440261,110.0,29.60509439613955,0.4253524242296953,1761109506.2204869
Open,Stressed,0.6350590296748575,0.11593904326619406,0.11586634422309508,111.0,30.032992398619598,0.48053698455547983,1761109506.220536
Open,Stressed,0.8404626511752356,0.11297010847037693,0.11294551022979539,110.0,29.285712050853448,0.43144065853319474,1761109506.220588
Open,Stressed,0.8722674765805281,0.11639410156062327,0.11638163758796582,106.0,30.094327610121763,0.47006111136733997,1761109506.2206368
Open,Stressed,0.6062939133111906,0.10616558504503398,0.10600367196620696,109.0,27.8043905744217,0.4590307016279196,1761109506.2206862
Open,Stressed,0.7709321022725211,0.10870797239501315,0.10848227782110205,117.0,29.05062347072444,0.37583981745676726,1761109506.220735
Open,Stressed,0.7400985539140315,0.10535873245828983,0.10535870940521316,121.0,29.588443867518578,0.477576591494459,1761109506.2207842
Open,Stressed,0.7532526087679521,0.11782186929518194,0.1176869781106095,127.0,31.802585102878332,0.45932336043009403,1761109506.220833
Open,Stressed,0.8987890818234119,0.11079803297846708,0.11057445114201978,108.0,29.157173469363507,0.45198253109165504,1761109506.220883
Open,Stressed,0.8410251747010421,0.10860822599345248,0.10856245345483574,128.0,29.491637293541295,0.4176525317325634,1761109506.2209332
Open,Stressed,0.7219824402697088,0.1139372453846403,0.11393574238895368,113.0,31.520630036752742,0.44496747677366366,1761109506.220982
Open,Stressed,0.8495692411740134,0.10659756894704407,0.10650303819052642,103.0,26.173299041895998,0.4737604569034097,1761109506.221031
Open,Stressed,0.8229066817631938,0.10478999423308456,0.10407388453536223,129.0,30.2739786778369,0.42344575896303616,1761109506.22108
Open,Stressed,0.848679477461665,0.11542582938954915,0.11532551047498112,107.0,28.976560139815945,0.43543862418728263,1761109506.221129
Open,Stressed,0.7860556245575085,0.10751360617472719,0.1072114345569862,108.0,28.67696692828101,0.4444507857412578,1761109506.221177
Open,Stressed,0.6347741163761342,0.10675279690835791,0.10675251271712717,110.0,29.47568083229512,0.4539545936941901,1761109506.221226
Open,Stressed,0.7014546255997505,0.11580449448396607,0.1158037073064291,114.0,29.90672706266315,0.4384722952287645,1761109506.2212741
Open,Stressed,0.8809942621097042,0.1101107548973599,0.11006728447355188,120.0,29.95458082219858,0.4412591563754637,1761109506.221324
Open,Stressed,0.6766597084547646,0.1173286256440335,0.11724501117489564,120.0,31.64292260870013,0.39951757097473134,1761109506.2213728
Open,Stressed,0.6019194082037895,0.10789808298814309,0.10786083845458828,116.0,29.18362339661584,0.4228437187819185,1761109506.2214222
Open,Stressed,0.7565720305106084,0.10518414353414665,0.10499619729776827,116.0,26.58138828190343,0.47680025902812423,1761109506.221471
Open,Stressed,0.641850479341173,0.11064905815155088,0.110624304427768,114.0,30.06334587039798,0.4251024107702202,1761109506.22152
Open,Stressed,0.8386589957138724,0.11315040405262101,0.11314250522292192,115.0,30.49421674075674,0.40774455436764684,1761109506.221568
Open,Stressed,0.7715035122348729,0.11839470316308222,0.11813262407809251,102.0,29.730752520807954,0.4498804284097323,1761109506.221617
Open,Stressed,0.7605115048388011,0.10942986415554258,0.10917059609986936,125.0,30.89025741705214,0.40375573323957215,1761109506.221666
Open,Stressed,0.8901232964050576,0.11760678224722175,0.11730962037299549,101.0,30.401574079397264,0.45526739665731625,1761109506.221718
Open,Stressed,0.795966345169874,0.11419724629408752,0.11399801052998691,119.0,30.599733858842576,0.4366863616404453,1761109506.221767
Open,Stressed,0.6185400785571895,0.10818121044226844,0.10687127216961823,110.0,27.995933633227924,0.46135949198869486,1761109506.221816
Open,Stressed,0.6408772011842612,0.11868069243243462,0.11775949697584656,103.0,27.854277440248303,0.46128771905216115,1761109506.221997
Open,Fatigued,0.6092156082052338,0.10750594032583084,0.10745516547468363,93.0,24.948535715383336,0.2826198996032996,1761109506.2221
Open,Fatigued,0.7964154977729612,0.11668648756041344,0.11650009388920751,111.0,30.23877015373549,0.3004792140642007,1761109506.2221599
Open,Fatigued,0.7037336021414118,0.11259441764285005,0.11259296644147963,116.0,29.398378542958312,0.2991476256018962,1761109506.2222168
Open,Fatigued,0.6313982578061101,0.1120448918437858,0.11148976848507759,109.0,29.78167456079623,0.32280969250245434,1761109506.222273
Open,Fatigued,0.6594411926824546,0.11311792232460578,0.11306021515139056,109.0,29.98508714890467,0.30406161276759214,1761109506.222325
Open,Fatigued,0.699355128916853,0.10999439893322618,0.1099894511308907,134.0,31.321582004494253,0.30291805467247707,1761109506.222379
Open,Fatigued,0.834985721278825,0.10555097547545805,0.10528825294467344,113.0,27.391379558864656,0.3095251752347089,1761109506.222432
Open,Fatigued,0.8840384576214912,0.10671930972207261,0.10649079026851366,106.0,27.09312744105291,0.27330429983362065,1761109506.2224839
Open,Fatigued,0.6588948467085008,0.1041755117489743,0.10385882281512197,108.0,27.764488780358498,0.27989798690424283,1761109506.222537
Open,Fatigued,0.7453835992545914,0.11486388820690034,0.11480611012250135,130.0,33.217355534957214,0.3011313050235146,1761109506.222591
Open,Fatigued,0.6618507286623401,0.11091033159221492,0.11049279484202382,116.0,29.41208953121795,0.31526231108006164,1761109506.222643
Open,Fatigued,0.8838331036042972,0.12456817618052488,0.12456814555007382,102.0,31.421940831103463,0.28348675321490086,1761109506.22273
Open,Fatigued,0.6668709217387463,0.11354693068489478,0.11353505556048797,126.0,33.33376043406945,0.3348060408558521,1761109506.222783
Open,Fatigued,0.7122765305607643,0.11522254812588821,0.11514856063959494,105.0,29.75451381484851,0.2865992240049732,1761109506.222833
Open,Fatigued,0.7134548674323861,0.11096028971375163,0.11095970579515761,102.0,27.36536495930885,0.2739409511174781,1761109506.222881
Open,Fatigued,0.736055102873136,0.11799454817946892,0.1176997320082706,120.0,31.28250033312054,0.26070479318078,1761109506.222931
Open,Fatigued,0.8127678757742683,0.10410083112945823,0.1039629559784359,116.0,27.29515239647212,0.2624908431127696,1761109506.222991
Open,Fatigued,0.8603196764143282,0.11245791152430865,0.11161655324267206,119.0,31.47904147920854,0.30761390995161575,1761109506.22304
Open,Fatigued,0.7750537218985324,0.1160288876513239,0.11602781928023949,109.0,29.912147049405334,0.307274755874142,1761109506.22309
Open,Fatigued,0.6046026184489924,0.11712119558038797,0.11712107198719765,122.0,29.82788182267155,0.28123460795698285,1761109506.223139
Open,Fatigued,0.7108063845733593,0.10547249604917192,0.10544094922911916,113.0,27.037857040740082,0.282813135289337,1761109506.223188
Open,Fatigued,0.7637607755726288,0.11062248202140793,0.1105008969609976,116.0,28.7786518963217,0.3076153331970095,1761109506.223237
Open,Fatigued,0.6001952809129618,0.11525176476056719,0.1150581688701608,97.0,28.67283496226481,0.3193543968428038,1761109506.223286
Open,Fatigued,0.7655878226859976,0.11241911840439087,0.1120824353103265,117.0,29.472356758607773,0.2781613435965683,1761109506.223335
Open,Fatigued,0.7588305681695744,0.1126468832787524,0.11264272683969268,98.0,28.10386974976177,0.30296292863981417,1761109506.2233868
Open,Fatigued,0.756014404770612,0.11715315790373007,0.11687185872217809,118.0,30.27728551381949,0.27959896680773966,1761109506.223436
Open,Fatigued,0.8382049918622501,0.11178183613289608,0.11177805181008567,117.0,30.053316992733542,0.34762813654427205,1761109506.223487
Open,Fatigued,0.6883471314664447,0.11009652844668641,0.10994230299745382,111.0,29.260304887325116,0.30485518729486183,1761109506.223536
Open,Fatigued,0.6104178720987269,0.11175166138824948,0.11164691972279776,107.0,29.645350109197064,0.29184359023764755,1761109506.2235851
Open,Fatigued,0.8823611215567324,0.10812584682338061,0.10786827042083931,109.0,27.425987030577122,0.2843303498334419,1761109506.223635
Open,Fatigued,0.7227672265710507,0.10859947383815746,0.10829183255590089,110.0,27.419357825124287,0.3189581111248839,1761109506.223684
Open,Fatigued,0.6984375869985956,0.11382380673047862,0.11357018573315533,106.0,28.85333376846567,0.3141790133071445,1761109506.223744
Open,Fatigued,0.8426180728948837,0.11131079750247215,0.11130839160598215,102.0,27.38907290454678,0.2776409235078379,1761109506.223794
Open,Fatigued,0.6920161438496854,0.11185302023909484,0.11166613652414284,110.0,30.545076482965055,0.2914002710315389,1761109506.223843
Open,Fatigued,0.7548643102104291,0.10806944033125197,0.10805250983445892,123.0,29.168813146474434,0.277820372179396,1761109506.223892
Open,Fatigued,0.7876334791882543,0.11002144968915485,0.10989222456989899,111.0,27.542684808959887,0.29780558611465685,1761109506.223941
Open,Fatigued,0.606671584300844,0.11759572086604259,0.11737875282398795,114.0,31.30990616792902,0.25950028022720095,1761109506.22399
Open,Fatigued,0.8915946913120234,0.11540852135164564,0.11532605519510376,109.0,29.325840924659424,0.2917084187932442,1761109506.22404
Open,Fatigued,0.8590940723106473,0.11058674482977926,0.11040426575175717,104.0,27.33254432735876,0.3045271288293874,1761109506.2241752
Open,Fatigued,0.7675446261030784,0.10518067282928159,0.1051697952545104,109.0,26.796236826681493,0.2842195318319508,1761109506.224258
Open,Fatigued,0.7483519746653898,0.11173757907755348,0.11160557238498064,104.0,28.146265021731523,0.3133898734595886,1761109506.224319
Open,Fatigued,0.6341765141148085,0.11798176828005943,0.11782142351642926,94.0,29.081114580860948,0.2842290575833126,1761109506.224374
Open,Fatigued,0.740363508707853,0.11605042872011898,0.11604740983621535,108.0,30.793754245138878,0.2831696702592739,1761109506.224427
Open,Fatigued,0.667058724543824,0.11857321892633381,0.1183452012718177,117.0,31.192384467341455,0.3176757690864733,1761109506.224479
Open,Fatigued,0.6296188698425675,0.10773620202208896,0.10769425000363761,115.0,28.395942380103442,0.3130126819066824,1761109506.224542
Open,Fatigued,0.8224219933500216,0.10727759495555295,0.10727318313929499,100.0,27.001068228234594,0.30339747844212195,1761109506.224593
Open,Fatigued,0.781990123972559,0.10992454435820086,0.10948052112009836,134.0,31.20814180204768,0.30326633074445786,1761109506.2246451
Open,Fatigued,0.6897601845625136,0.10272939279571523,0.10270349440807562,92.0,24.87880103150576,0.29543148122055496,1761109506.2247
Open,Fatigued,0.8861065873273724,0.11993514966814513,0.11990139070941154,113.0,32.00362307246233,0.3038893766376428,1761109506.224751
Open,Fatigued,0.6496214835356302,0.10516325706690849,0.10507764928684317,110.0,27.175567097283526,0.2820498671024878,1761109506.224805
Pinch,Relaxed,0.6566810969294268,0.20362467838066645,0.2035134214493019,56.0,34.74249152810547,0.12633035884553198,1761109506.224858
Pinch,Relaxed,0.8742315897489693,0.21200234173098984,0.2119499939420876,60.0,36.10719059451113,0.10612266836316175,1761109506.22491
Pinch,Relaxed,0.6290216357881674,0.2029904533466463,0.20297863896132118,66.0,35.85308535278957,0.15389192205106594,1761109506.22496
Pinch,Relaxed,0.7183596149742077,0.20905359726444833,0.20871925191864985,69.0,35.2212569044669,0.11805355741146324,1761109506.22501
Pinch,Relaxed,0.6666028286482837,0.19862644485986833,0.19821533702160216,63.0,35.35772598159108,0.1379657766991631,1761109506.22506
Pinch,Relaxed,0.7291024885689392,0.21535682115716193,0.21535494569670807,52.0,33.29995371409116,0.13867982613269686,1761109506.2251189
Pinch,Relaxed,0.7599807810120038,0.19311781772713035,0.19311668554372513,56.0,33.238411017802406,0.17980654748268193,1761109506.22517
Pinch,Relaxed,0.8998265423254428,0.2011810171653004,0.20109647428781421,80.0,36.305742782862,0.13225993969200178,1761109506.2252212
Pinch,Relaxed,0.8650562124277905,0.2015638478205719,0.2011082485504759,62.0,34.052929308737724,0.173694161127146,1761109506.2252722
Pinch,Relaxed,0.8268762635819578,0.2057153846298406,0.2056722893963368,70.0,33.80134542153491,0.11243828104666778,1761109506.225324
Pinch,Relaxed,0.766546914962764,0.20952681082718164,0.20952562724767437,58.0,34.539025367231275,0.15786223792150322,1761109506.225376
Pinch,Relaxed,0.8963655899113087,0.20559618329088922,0.20551424371589572,60.0,36.265276409099755,0.14718446419559666,1761109506.2254279
Pinch,Relaxed,0.765482801316089,0.21242843410726886,0.21239243146796347,54.0,34.05203471464456,0.16154760285162081,1761109506.225479
Pinch,Relaxed,0.7783555922671368,0.20172152068497115,0.2015703872650075,63.0,35.70628241325458,0.16018610373019135,1761109506.2255292
Pinch,Relaxed,0.6335629257999497,0.1989104152893077,0.1988326629503257,65.0,33.82168868067491,0.144326293808876,1761109506.2255812
Pinch,Relaxed,0.6537066025522883,0.2063561637779689,0.20635430773767327,66.0,32.80785875761198,0.11829707906506089,1761109506.225631
Pinch,Relaxed,0.8679231414716485,0.2087580839338646,0.20853973645516344,59.0,35.0671706739777,0.12877259490149878,1761109506.2256799
Pinch,Relaxed,0.8367272769151497,0.20260951101630736,0.20229493673428836,49.0,31.013488210724447,0.13370604484572451,1761109506.22573
Pinch,Relaxed,0.6592039120330604,0.19064511966389783,0.19027791799962,53.0,31.65177806678879,0.14287804341659208,1761109506.225779
Pinch,Relaxed,0.7997194531640155,0.2015993959965016,0.20156541190838229,68.0,35.73653567172267,0.16891216299525477,1761109506.225832
Pinch,Relaxed,0.8888255985547232,0.20574103269498673,0.20574085457618785,50.0,30.800630803686857,0.12474297262263206,1761109506.225882
Pinch,Relaxed,0.8118959917788411,0.20692184977877728,0.20684204784553095,63.0,32.12609971644857,0.13115726258854882,1761109506.225931
Pinch,Relaxed,0.8872747530871257,0.21495047845504192,0.21494963544781506,68.0,36.007752899128,0.12827245601338688,1761109506.225981
Pinch,Relaxed,0.8120837273388611,0.20697261381322346,0.2069717110170663,60.0,35.65791213679627,0.15216784791242077,1761109506.226031
Pinch,Relaxed,0.7666797438097963,0.20188182956591957,0.20183573918351488,58.0,30.784567219613262,0.14464619821418628,1761109506.22608
Pinch,Relaxed,0.8800576379203722,0.20345950968663087,0.20335300839147877,72.0,35.6000638502224,0.1724679400124361,1761109506.2261288
Pinch,Relaxed,0.6227800333664832,0.19963396322339835,0.19954934441572578,60.0,31.81940126500895,0.15509278642895272,1761109506.226178
Pinch,Relaxed,0.6619476753145936,0.19994714441112016,0.1998357436583695,56.0,33.68824466504947,0.13418596758020812,1761109506.226227
Pinch,Relaxed,0.8249243350901215,0.20284208029295062,0.20282016753950408,68.0,33.38620752122609,0.17571048100907188,1761109506.226277
